Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20230209-8922-Ff5F14907E3E_Request,2023-02-09,Request,0.0,Verbal Conflict,Election,Haryana; Punjab,India; Pakistan,State; Region,Haryana Court; Punjab Court,Government Of Haryana,India,Council Of State,Haryana Government,IND,Haryana; Punjab,2023-02-09,English,Ngec_Coder-Vers001-B1-Run-001
20230210-3794-5Bfc993Ac2Ed_Protest_Demo,2023-02-10,Protest,-5.0,Material Conflict,Health,Bharatiya Janata Party,India,Political Party,Bjp,Ashok Gehlot,India,Chief Minister,Chief Minister Ashok Gehlot,IND,Rajasthan Assembly,2023-02-10,English,Ngec_Coder-Vers001-B1-Run-001
20230210-6928-956697133D41_Request,2023-02-10,Request,0.0,Verbal Conflict,,Supreme Court Of The United Kingdom,United Kingdom,Court Of Appeals,The Supreme Court,Supreme Court,,Court Supreme,Retired Apex Court Judge,IND,Supreme Court,2023-02-10,English,Ngec_Coder-Vers001-B1-Run-001
20230211-7272-1Dc9Fec9F8Ca_Accuse,2023-02-11,Accuse,-3.0,Verbal Conflict,,Mallikarjun Kharge,India,Member Of Parliament,Mallikarjun Kharge,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Sahebganj District,2023-02-11,English,Ngec_Coder-Vers001-B1-Run-001
20230211-3696-9B9083Ee70E0_Accuse,2023-02-11,Accuse,-3.0,Verbal Conflict,Disasters,Patna High Court,,High Court,Patna High Court,Bihar,India,State,Bihar,IND,Patna,2023-02-11,English,Ngec_Coder-Vers001-B1-Run-001
20230211-5593-6A0Aa8933697_Accuse,2023-02-11,Accuse,-3.0,Verbal Conflict,,Bhupinder Singh Hooda,India,Member Of The Legislature,Bhupinder Singh Hooda,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Kurukshetra,2023-02-11,English,Ngec_Coder-Vers001-B1-Run-001
20230211-7128-87Dbc40C891B_Accuse,2023-02-11,Accuse,-3.0,Verbal Conflict,Disasters,Patna High Court,,High Court,Patna High Court,Bihar,India,State,Bihar,IND,Patna,2023-02-11,English,Ngec_Coder-Vers001-B1-Run-001
20230211-6536-2B5F763A90Cf_Sanction,2023-02-11,Sanction,-6.0,Material Conflict,Election,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,Narendra Modi,India,Prime Minister,Narendra Modi,IND,Tripura,2023-02-11,English,Ngec_Coder-Vers001-B1-Run-001
20230211-0931-041D83Bfb2Ec_Accuse,2023-02-11,Accuse,-3.0,Verbal Conflict,,Bhupinder Singh Hooda,India,Member Of The Legislature,Bhupinder Singh Hooda,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Kurukshetra,2023-02-11,English,Ngec_Coder-Vers001-B1-Run-001
20230212-5639-83Ae397D7985_Accuse,2023-02-12,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Lok Sabha,2023-02-12,English,Ngec_Coder-Vers001-B1-Run-001
20230212-5431-C50F43Deb208_Accuse,2023-02-12,Accuse,-3.0,Verbal Conflict,Election,Ashok Gehlot,India,Chief Minister,Ashok Gehlot,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Rajasthan,2023-02-12,English,Ngec_Coder-Vers001-B1-Run-001
20230212-5123-1Dc9Fec9F8Ca_Accuse,2023-02-12,Accuse,-3.0,Verbal Conflict,,Mallikarjun Kharge,India,Member Of Parliament,Mallikarjun Kharge,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Sahebganj District,2023-02-12,English,Ngec_Coder-Vers001-B1-Run-001
20230213-1844-43D4762D1023_Accuse,2023-02-13,Accuse,-3.0,Verbal Conflict,Military,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Chandigarh,India,Settlement,Chandigarh Administration,IND,Mohali,2023-02-13,English,Ngec_Coder-Vers001-B1-Run-001
20230213-2721-90Db0Fa0493C_Protest_Demo,2023-02-13,Protest,-5.0,Material Conflict,,Congee,,Diet,Members Of The Youth Congress,Bharatiya Janata Party,India,Political Party,Bjp - Jjp Government,IND,Yamunanagar,2023-02-13,English,Ngec_Coder-Vers001-B1-Run-001
20230213-6678-Be14C6A33F87_Accuse,2023-02-13,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Hemant Soren,,Chief Minister,Hemant Soren,IND,Maharashtra,2023-02-13,English,Ngec_Coder-Vers001-B1-Run-001
20230213-2721-90Db0Fa0493C_Accuse,2023-02-13,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Members Of The Youth Congress,Bharatiya Janata Party,India,Political Party,Bjp - Jjp Government,IND,Yamunanagar,2023-02-13,English,Ngec_Coder-Vers001-B1-Run-001
20230213-0750-000Dcaf642Dd_Accuse,2023-02-13,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Hemant Soren,,Chief Minister,Hemant Soren,IND,Maharashtra,2023-02-13,English,Ngec_Coder-Vers001-B1-Run-001
20230214-3480-A4726548B758_Accuse,2023-02-14,Accuse,-3.0,Verbal Conflict,,National Investigation Agency,India,Investigative Agency,National Investigation Agency,Jaish-E-Mohammed,,Islamic Militant,Arrested Jem Operatives,IND,Pulwama,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230214-9011-Dd5C9C61592A_Sanction_Convict,2023-02-14,Sanction,-6.0,Material Conflict,,Delhi High Court,India,High Court,Delhi High Court,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230214-0133-Aef678Ee342F_Accuse,2023-02-14,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Congee,,Diet,Congress,IND,Kashmir; Jammu,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230214-8616-Dbbef4E5Fddb_Accuse,2023-02-14,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Wayanad,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230214-5879-1915D9477464_Protest_Demo,2023-02-14,Protest,-5.0,Material Conflict,Human_Rights,Congee,,Diet,Congress - Led Opposition,Pinarayi Vijayan,India,Chief Minister,Pinarayi Vijayan,IND,Kerala,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230215-9260-30Daf909C766_Retreat,2023-02-15,Retreat,6.5,Material Cooperation,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-9260-30Daf909C766_Sanction,2023-02-15,Sanction,-6.0,Material Conflict,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-6777-0Ba4E1701894_Concede,2023-02-15,Concede,4.5,Verbal Cooperation,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-5782-75B0C47A2Cb6_Sanction,2023-02-15,Sanction,-6.0,Material Conflict,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-6777-0Ba4E1701894_Retreat,2023-02-15,Retreat,6.5,Material Cooperation,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-5782-75B0C47A2Cb6_Retreat,2023-02-15,Retreat,6.5,Material Cooperation,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-5782-75B0C47A2Cb6_Concede,2023-02-15,Concede,4.5,Verbal Cooperation,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-2627-66519804Ae23_Sanction,2023-02-15,Sanction,-6.0,Material Conflict,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-1008-042642Cb9252_Sanction,2023-02-15,Sanction,-6.0,Material Conflict,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230215-6777-0Ba4E1701894_Sanction,2023-02-15,Sanction,-6.0,Material Conflict,Election,Ramesh Bais,India,State Governor,Ramesh Bais,Hemant Soren,,Chief Minister,Hemant Soren,IND,Jharkhand,2023-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20230216-4483-1Bc0Efbba850_Threaten,2023-02-16,Threaten,-3.5,Verbal Conflict,Environment,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Chandigarh,India,Settlement,Chandigarh Administration,IND,Punjab Court; Haryana Court,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-4483-1Bc0Efbba850_Accuse,2023-02-16,Accuse,-3.0,Verbal Conflict,Environment,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Chandigarh,India,Settlement,Chandigarh Administration,IND,Chandigarh,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-4057-F05C49Ec4665_Accuse,2023-02-16,Accuse,-3.0,Verbal Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bihar,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-9132-97491Afa00E4_Accuse,2023-02-16,Accuse,-3.0,Verbal Conflict,Environment,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Chandigarh,India,Settlement,Chandigarh Administration,IND,Chandigarh,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-4914-8A49A809D8D3_Coerce_Misinformation,2023-02-16,Coerce,-6.5,Material Conflict,Election | Cyber,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-9132-97491Afa00E4_Threaten,2023-02-16,Threaten,-3.5,Verbal Conflict,Environment,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Chandigarh,India,Settlement,Chandigarh Administration,IND,Punjab Court; Haryana Court,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-4914-8A49A809D8D3_Protest,2023-02-16,Protest,-5.0,Material Conflict,Election | Cyber,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party ( Bjp)-Led Central Government,IND,Delhi,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-4914-8A49A809D8D3_Accuse,2023-02-16,Accuse,-3.0,Verbal Conflict,Election | Cyber,Congee,,Diet,Congress,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230216-8061-66980377D5Ef_Accuse,2023-02-16,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi Court,Delhi Police,India,Law Enforcement Agency,Delhi Police,IND,Delhi,2023-02-16,English,Ngec_Coder-Vers001-B1-Run-001
20230217-5611-F73B5373C580_Accuse,2023-02-17,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,India,Elected Bodies,Election Commission Of India,IND,Thane,2023-02-17,English,Ngec_Coder-Vers001-B1-Run-001
20230217-5611-F73B5373C580_Protest,2023-02-17,Protest,-5.0,Material Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,India,Elected Bodies,Election Commission Of India,IND,Thane,2023-02-17,English,Ngec_Coder-Vers001-B1-Run-001
20230217-1063-B9B536A027E8_Concede,2023-02-17,Concede,4.5,Verbal Cooperation,Election,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Maharashtra,2023-02-17,English,Ngec_Coder-Vers001-B1-Run-001
20230217-4188-214Fa7Fe6C9B_Accuse,2023-02-17,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde Faction,IND,Maharashtra,2023-02-17,English,Ngec_Coder-Vers001-B1-Run-001
20230218-1476-F7A8876D2580_Request,2023-02-18,Request,0.0,Verbal Conflict,Election,Shiv Sena,India,Political Party,Shiv Sena,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde,IND,Maharashtra,2023-02-18,English,Ngec_Coder-Vers001-B1-Run-001
20230218-3526-E9F8A593Edae_Accuse,2023-02-18,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,India,Elected Bodies,Election Commission Of India,IND,India,2023-02-18,English,Ngec_Coder-Vers001-B1-Run-001
20230218-5348-F9B3Cc6C068E_Coerce_Arrest,2023-02-18,Coerce,-7.0,Material Conflict,Election | Religion_Ethnicity,Supreme Court,,Court Supreme,Supreme Court,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2023-02-18,English,Ngec_Coder-Vers001-B1-Run-001
20230218-5174-5B3E2Ae64891_Concede,2023-02-18,Concede,4.5,Verbal Cooperation,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Pune,2023-02-18,English,Ngec_Coder-Vers001-B1-Run-001
20230218-4728-362Aa8Dd6E00_Concede,2023-02-18,Concede,4.5,Verbal Cooperation,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Pune,2023-02-18,English,Ngec_Coder-Vers001-B1-Run-001
20230219-2483-Fa014Cb3Bb4F_Accuse,2023-02-19,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,India,Elected Bodies,Election Commission Of India,IND,India,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-9922-085E36529975_Accuse,2023-02-19,Accuse,-3.0,Verbal Conflict,,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,Bharatiya Janata Party,India,Political Party,The Bjp,IND,Delhi,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-4563-05898A7D973B_Concede,2023-02-19,Concede,4.5,Verbal Cooperation,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde,IND,Andheri,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-6432-743Bfeacd883_Coerce_Arrest,2023-02-19,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Partha Chatterjee (Politician),India,Member Of The Legislature,Partha Chatterjee,IND,Kolkata,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-4287-9440D25Ef384_Sanction,2023-02-19,Sanction,-6.0,Material Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Maharashtra,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-2423-60565Eac1F4F_Concede,2023-02-19,Concede,4.5,Verbal Cooperation,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Pune,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-0418-D743E07Cd6Ae_Concede,2023-02-19,Concede,4.5,Verbal Cooperation,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Pune,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230219-2844-1Afba72B6Cde_Request,2023-02-19,Request,0.0,Verbal Conflict,,Sachin Pilot,India,Member Of The Legislature,Sachin Pilot,Ashok Gehlot,India,Chief Minister,Ashok Gehlot,IND,Rajasthan,2023-02-19,English,Ngec_Coder-Vers001-B1-Run-001
20230220-6986-0F222Eef0534_Request,2023-02-20,Request,0.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-6986-0F222Eef0534_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-7633-91Bb4Bc5D330_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-1640-3Cfb0Dcc717D_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,,Elected Bodies,Election Commission,IND,Maharashtra,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-3847-98432Cdb6Cf6_Sanction,2023-02-20,Sanction,-6.0,Material Conflict,,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Congee,,Diet,Congress,IND,Nagaland,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-8270-58C1F0Ec59Cc_Threaten,2023-02-20,Threaten,-3.5,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray Faction,Election Commission,India,Elected Bodies,Election Commission Of India,IND,Supreme Court,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-3121-64Ca26Dcbd65_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,,Bhupinder Singh Hooda,India,Member Of The Legislature,Bhupinder Singh Hooda,Bharatiya Janata Party,India,Political Party,Bjp Minister,IND,Haryana,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-9176-C68443597E4A_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,India,Elected Bodies,Election Commission Of India,IND,Maharashtra,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-8359-Ace928368D9B_Protest_Demo,2023-02-20,Protest,-5.0,Material Conflict,,Congee,,Diet,Opposition Congress Workers,Pinarayi Vijayan,India,Chief Minister,Pinarayi Vijayan,IND,Kerala,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-8359-Ace928368D9B_Coerce_Arrest,2023-02-20,Coerce,-7.0,Material Conflict,,Congee,,Diet,Opposition Congress Workers,Pinarayi Vijayan,India,Chief Minister,Pinarayi Vijayan,IND,Kasaragod; Kozhikode; Kannur,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-8995-43E22114C44D_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,,Mallikarjun Kharge,India,Member Of Parliament,Mallikarjun Kharge,Bharatiya Janata Party,India,Political Party,Bjp,IND,Chhattisgarh,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-8830-D710D7B005Fb_Protest,2023-02-20,Protest,-5.0,Material Conflict,,Congee,,Diet,Congress Mlas,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Haryana,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-8027-4D1Ee9Dd3C42_Protest,2023-02-20,Protest,-5.0,Material Conflict,,Congee,,Diet,Congress Mlas,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Haryana,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-5049-E0Aaceaf7Bde_Request,2023-02-20,Request,0.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-5049-E0Aaceaf7Bde_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230221-8706-Cc915B7E1888_Accuse,2023-02-21,Accuse,-3.0,Verbal Conflict,Election,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,Election Commission,India,Elected Bodies,Election Commission Of India,IND,Supreme Court,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-7477-8575B68B86B8_Threaten,2023-02-21,Threaten,-3.5,Verbal Conflict,,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Maharashtra,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-7741-30D4Dbc894Db_Sanction,2023-02-21,Sanction,-6.0,Material Conflict,Election,Supreme Court,,Court Supreme,Supreme Court,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Maharashtra,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-0155-89C5A4A4D685_Accuse,2023-02-21,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Congress Leader,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Goa,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-4086-Aae2954De8D0_Accuse,2023-02-21,Accuse,-3.0,Verbal Conflict,Military | Election,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Karnataka,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-9439-C8Fba86B96F6_Accuse,2023-02-21,Accuse,-3.0,Verbal Conflict,Election,Gajendra Singh Shekhawat,India,Foreign Minister,Gajendra Singh Shekhawat,Ashok Gehlot,India,Chief Minister,Ashok Gehlot,IND,Jodhpur,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-5518-1C47365C8649_Accuse,2023-02-21,Accuse,-3.0,Verbal Conflict,Election,Supreme Court,,Court Supreme,Supreme Court,Uddhav Thackeray,India,Sen.,Uddhav Thackeray,IND,Delhi,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230221-8666-6Abef1E21938_Protest_Demo,2023-02-21,Protest,-5.0,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bjp Activists,Bharatiya Janata Party,India,Political Party,Bjp Leaders,IND,Kumta,2023-02-21,English,Ngec_Coder-Vers001-B1-Run-001
20230222-8645-723080C83C19_Accuse,2023-02-22,Accuse,-3.0,Verbal Conflict,,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Meghalaya,2023-02-22,English,Ngec_Coder-Vers001-B1-Run-001
20230222-4653-E959989F1E62_Accuse,2023-02-22,Accuse,-3.0,Verbal Conflict,,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party ( Bjp)-Led Central Government,IND,Delhi,2023-02-22,English,Ngec_Coder-Vers001-B1-Run-001
